Year  ✓  Movie                                                                                               Source              
1964  ✓  Becket                                                                                              Oscar               
1964     Father Goose                                                                                        Oscar               
1964     Dr. Strangelove or How I Learned To Stop Worrying And Love The Bomb                                 Oscar               
1964  ✓  The Pumpkin Eater                                                                                   Oscar               
1964     Marriage Italian Style                                                                              Oscar               
1964  ✓  The Unsinkable Molly Brown                                                                          Oscar               
1964     Séance On A Wet Afternoon                                                                           Oscar               
1964     Hush...Hush, Sweet Charlotte                                                                        Oscar               
1964  ✓  The Night Of The Iguana                                                                             Oscar               
1964     Seven Days In May                                                                                   Oscar               
1964     The Best Man                                                                                        Oscar               
1964  ✓  The Chalk Garden                                                                                    Oscar               
1964     A Hard Day's Night                                                                                  Oscar               
1964     One Potato, Two Potato                                                                              Oscar               
1964     The Organizer                                                                                       Oscar               
1964     That Man From Rio                                                                                   Oscar               
1964     Yesterday, Today And Tomorrow                                                                       Oscar               
1964     Jacques-Yves Cousteau's World Without Sun                                                           Oscar               
1964     Nine From Little Rock                                                                               Oscar               
1964     Casals Conducts 1964                                                                                Oscar               
1964     The Pink Phink                                                                                      Oscar               
1964     Goldfinger                                                                                          Oscar               
1964     Dr. Strangelove Or How I Learned To Stop Worrying And Love The Bomb                                 Rotten Tomatoes     
1964     The Umbrellas Of Cherbourg (Les Parapluies de Cherbourg)                                            Rotten Tomatoes     
1964     A Fistful Of Dollars (Per un Pugno di Dollari)                                                      Rotten Tomatoes     
1964     Mafioso                                                                                             Rotten Tomatoes     
1964     From Russia With Love                                                                               Rotten Tomatoes     
1965  ✓  The Sound Of Music                                                                                  Oscar               
1965  ✓  Cat Ballou                                                                                          Oscar               
1965  ✓  Darling                                                                                             Oscar               
1965  ✓  A Patch Of Blue                                                                                     Oscar               
1965  ✓  A Thousand Clowns                                                                                   Oscar               
1965  ✓  Doctor Zhivago                                                                                      Oscar               
1965  ✓  Ship Of Fools                                                                                       Oscar               
1965  ✓  The Collector                                                                                       Oscar               
1965     Woman In The Dunes                                                                                  Oscar               
1965  ✓  The Spy Who Came In From The Cold                                                                   Oscar               
1965  ✓  Othello                                                                                             Oscar               
1965  ✓  The Pawnbroker                                                                                      Oscar               
1965  ✓  Inside Daisy Clover                                                                                 Oscar               
1965  ✓  The Flight Of The Phoenix                                                                           Oscar               
1965     The Umbrellas Of Cherbourg                                                                          Oscar               
1965     Casanova 70                                                                                         Oscar               
1965     Those Magnificent Men In their Flying Machines                                                      Oscar               
1965  ✓  The Train                                                                                           Oscar               
1965     The Great Race                                                                                      Oscar               
1965     The Eleanor Roosevelt Story                                                                         Oscar               
1965     To Be Alive!                                                                                        Oscar               
1965     The Shop On Main Street                                                                             Oscar               
1965     The Dot And The Line                                                                                Oscar               
1965     The Chicken                                                                                         Oscar               
1965     Thunderball                                                                                         Oscar               
1965  ✓  Repulsion                                                                                           Rotten Tomatoes     
1966  ✓  A Man For All Seasons                                                                               Oscar               
1966  ✓  Who's Afraid Of Virginia Woolf?                                                                     Oscar               
1966  ✓  The Fortune Cookie                                                                                  Oscar               
1966     A Man And A Woman                                                                                   Oscar               
1966  ✓  The Russians Are Coming, The Russians Are Coming                                                    Oscar               
1966  ✓  Alfie                                                                                               Oscar               
1966  ✓  The Sand Pebbles                                                                                    Oscar               
1966  ✓  The Professionals                                                                                   Oscar               
1966  ✓  Blowup                                                                                              Oscar               
1966     The Shop On Main Street                                                                             Oscar               
1966     Georgy Girl                                                                                         Oscar               
1966     Morgan!                                                                                             Oscar               
1966     Hawaii                                                                                              Oscar               
1966     You're A Big Boy Now                                                                                Oscar               
1966  ✓  Khartoum                                                                                            Oscar               
1966     The Naked Prey                                                                                      Oscar               
1966     Fantastic Voyage                                                                                    Oscar               
1966     The War Game                                                                                        Oscar               
1966     A Year Toward Tomorrow                                                                              Oscar               
1966     Grand Prix                                                                                          Oscar               
1966     Born Free                                                                                           Oscar               
1966     A Funny Thing Happened On The Way To The Forum                                                      Oscar               
1966     A Herb Alpert And The Tijuana Brass Double Feature                                                  Oscar               
1966     Wild Wings                                                                                          Oscar               
1966     Au Hasard Balthazar                                                                                 Rotten Tomatoes     
1966  ✓  The Good, The Bad And The Ugly                                                                      Rotten Tomatoes     
1966     Masculin Feminin                                                                                    Rotten Tomatoes     
1967  ✓  In The Heat Of The Night                                                                            Oscar               
1967  ✓  The Graduate                                                                                        Oscar               
1967  ✓  Bonnie And Clyde                                                                                    Oscar               
1967  ✓  Cool Hand Luke                                                                                      Oscar               
1967  ✓  Guess Who's Coming To Dinner                                                                        Oscar               
1967  ✓  Doctor Dolittle                                                                                     Oscar               
1967     In Cold Blood                                                                                       Oscar               
1967     The Whisperers                                                                                      Oscar               
1967     Wait Until Dark                                                                                     Oscar               
1967  ✓  Thoroughly Modern Millie                                                                            Oscar               
1967  ✓  The Dirty Dozen                                                                                     Oscar               
1967     Barefoot In The Park                                                                                Oscar               
1967     Ulysses                                                                                             Oscar               
1967     Divorce American Style                                                                              Oscar               
1967     Two For The Road                                                                                    Oscar               
1967     The War Is Over                                                                                     Oscar               
1967     Camelot                                                                                             Oscar               
1967     The Anderson Platoon                                                                                Oscar               
1967     The Redwoods                                                                                        Oscar               
1967     A Place To Stand                                                                                    Oscar               
1967     Closely Watched Trains                                                                              Oscar               
1967     The Box                                                                                             Oscar               
1967     The Battle Of Algiers (La Battaglia di Algeri)                                                      Rotten Tomatoes     
1968  ✓  Oliver!                                                                                             Oscar               
1968  ✓  The Lion In Winter                                                                                  Oscar               
1968  ✓  Charly                                                                                              Oscar               
1968  ✓  The Subject Was Roses                                                                               Oscar               
1968  ✓  Rosemary's Baby                                                                                     Oscar               
1968  ✓  The Producers                                                                                       Oscar               
1968  ✓  Funny Girl                                                                                          Oscar               
1968  ✓  Rachel, Rachel                                                                                      Oscar               
1968     The Shoes Of The Fisherman                                                                          Oscar               
1968     Star!                                                                                               Oscar               
1968  ✓  Romeo And Juliet                                                                                    Oscar               
1968  ✓  Planet Of The Apes                                                                                  Oscar               
1968     The Fox                                                                                             Oscar               
1968     The Thomas Crown Affair                                                                             Oscar               
1968     Finian's Rainbow                                                                                    Oscar               
1968     The Young Girls Of Rochefort                                                                        Oscar               
1968  ✓  2001 A Space Odyssey                                                                                Oscar               
1968     The Battle Of Algiers                                                                               Oscar               
1968     The Heart Is A Lonely Hunter                                                                        Oscar               
1968  ✓  The Fixer                                                                                           Oscar               
1968     Oliver!, Fagin                                                                                      Oscar               
1968     Isadora, Isadora Duncan                                                                             Oscar               
1968     Faces                                                                                               Oscar               
1968  ✓  The Odd Couple                                                                                      Oscar               
1968     Hot Millions                                                                                        Oscar               
1968     War And Peace                                                                                       Oscar               
1968     Journey into Self                                                                                   Oscar               
1968     Why Man Creates                                                                                     Oscar               
1968     Bullitt                                                                                             Oscar               
1968     Robert Kennedy Remembered                                                                           Oscar               
1968     Winnie The Pooh And The Blustery Day                                                                Oscar               
1968     The Young Girls Of Rochefort (Les Demoiselles de Rochefort)                                         Rotten Tomatoes     
1968  ✓  Once Upon A Time In The West                                                                        Rotten Tomatoes     
1968     Yellow Submarine                                                                                    Rotten Tomatoes     
1968  ✓  Night Of The Living Dead                                                                            Rotten Tomatoes     
1969  ✓  Midnight Cowboy                                                                                     Oscar               
1969  ✓  Hello, Dolly!                                                                                       Oscar               
1969  ✓  Butch Cassidy And The Sundance Kid                                                                  Oscar               
1969  ✓  True Grit                                                                                           Oscar               
1969  ✓  The Prime Of Miss Jean Brodie                                                                       Oscar               
1969  ✓  They Shoot Horses, Don't They?                                                                      Oscar               
1969  ✓  Cactus Flower                                                                                       Oscar               
1969  ✓  Anne Of The Thousand Days                                                                           Oscar               
1969     Goodbye, Mr. Chips                                                                                  Oscar               
1969     Sweet Charity                                                                                       Oscar               
1969  ✓  Z                                                                                                   Oscar               
1969     The Secret Of Santa Vittoria                                                                        Oscar               
1969  ✓  The Reivers                                                                                         Oscar               
1969     The Wild Bunch                                                                                      Oscar               
1969  ✓  Paint Your Wagon                                                                                    Oscar               
1969  ✓  Alice's Restaurant                                                                                  Oscar               
1969     The Sterile Cuckoo                                                                                  Oscar               
1969     The Happy Ending                                                                                    Oscar               
1969  ✓  Bob & Carol & Ted & Alice                                                                           Oscar               
1969  ✓  Easy Rider                                                                                          Oscar               
1969     Anne Of The Thousand Days, Thomas Wolsey                                                            Oscar               
1969     Last Summer                                                                                         Oscar               
1969     Goodbye, Columbus                                                                                   Oscar               
1969     The Damned                                                                                          Oscar               
1969     Marooned                                                                                            Oscar               
1969     Arthur Rubinstein – The Love Of Life                                                                Oscar               
1969     Czechoslovakia 1968                                                                                 Oscar               
1969     The Magic Machines                                                                                  Oscar               
1969     It's Tough To Be A Bird                                                                             Oscar               
1969     Army Of Shadows (L'Armée des ombres)                                                                Rotten Tomatoes     
1970  ✓  Patton                                                                                              Oscar               
1970     Women In Love                                                                                       Oscar               
1970  ✓  Ryan's Daughter                                                                                     Oscar               
1970  ✓  Airport                                                                                             Oscar               
1970     M*A*S*H                                                                                             Oscar               
1970  ✓  Five Easy Pieces                                                                                    Oscar               
1970  ✓  Love Story                                                                                          Oscar               
1970     Fellini Satyricon                                                                                   Oscar               
1970  ✓  I Never Sang For My Father                                                                          Oscar               
1970  ✓  The Great White Hope                                                                                Oscar               
1970     Diary Of A Mad Housewife                                                                            Oscar               
1970     Lovers And Other Strangers                                                                          Oscar               
1970  ✓  Little Big Man                                                                                      Oscar               
1970     The Landlord                                                                                        Oscar               
1970     Joe                                                                                                 Oscar               
1970     My Night At Maud's                                                                                  Oscar               
1970  ✓  Tora! Tora! Tora!                                                                                   Oscar               
1970     Cromwell                                                                                            Oscar               
1970     Woodstock                                                                                           Oscar               
1970     Interviews With My Lai Veterans                                                                     Oscar               
1970     Investigation Of A Citizen Above Suspicion                                                          Oscar               
1970     The Resurrection Of Broncho Billy                                                                   Oscar               
1970     Is It Always Right To Be Right?                                                                     Oscar               
1970  ✓  Le Cercle Rouge                                                                                     Rotten Tomatoes     
1971  ✓  The French Connection                                                                               Oscar               
1971  ✓  Klute                                                                                               Oscar               
1971  ✓  The Last Picture Show                                                                               Oscar               
1971     The Hospital                                                                                        Oscar               
1971  ✓  Fiddler On The Roof                                                                                 Oscar               
1971  ✓  Nicholas And Alexandra                                                                              Oscar               
1971  ✓  A Clockwork Orange                                                                                  Oscar               
1971  ✓  Sunday Bloody Sunday                                                                                Oscar               
1971     Kotch                                                                                               Oscar               
1971  ✓  McCabe & Mrs. Miller                                                                                Oscar               
1971     Mary, Queen Of Scots                                                                                Oscar               
1971     Sometimes A Great Notion                                                                            Oscar               
1971     Carnal Knowledge                                                                                    Oscar               
1971  ✓  Who Is Harry Kellerman And Why Is He Saying Those Terrible Things About Me?                         Oscar               
1971     The Go-Between                                                                                      Oscar               
1971  ✓  Summer Of '42                                                                                       Oscar               
1971     The Garden Of The Finzi-Continis                                                                    Oscar               
1971     The Conformist                                                                                      Oscar               
1971     Investigation Of A Citizen Above Suspicion                                                          Oscar               
1971     The Crunch Bird                                                                                     Oscar               
1971  ✓  Bedknobs And Broomsticks                                                                            Oscar               
1971     The Hellstrom Chronicle                                                                             Oscar               
1971     Sentinels Of Silence                                                                                Oscar               
1971  ✓  Willy Wonka And The Chocolate Factory                                                               Rotten Tomatoes     
1972  ✓  The Godfather                                                                                       Oscar               
1972  ✓  Cabaret                                                                                             Oscar               
1972  ✓  Butterflies Are Free                                                                                Oscar               
1972     The Candidate                                                                                       Oscar               
1972  ✓  Sounder                                                                                             Oscar               
1972     The Emigrants                                                                                       Oscar               
1972  ✓  Deliverance                                                                                         Oscar               
1972  ✓  Sleuth                                                                                              Oscar               
1972  ✓  The Ruling Class                                                                                    Oscar               
1972     Lady Sings The Blues                                                                                Oscar               
1972  ✓  Travels With My Aunt                                                                                Oscar               
1972  ✓  The Poseidon Adventure                                                                              Oscar               
1972     Pete 'n' Tillie                                                                                     Oscar               
1972     The Heartbreak Kid                                                                                  Oscar               
1972  ✓  Fat City                                                                                            Oscar               
1972     Young Winston                                                                                       Oscar               
1972     The Discreet Charm Of The Bourgeoisie                                                               Oscar               
1972     Murmur Of The Heart                                                                                 Oscar               
1972     A Christmas Carol                                                                                   Oscar               
1972     Marjoe                                                                                              Oscar               
1972     This Tiny World                                                                                     Oscar               
1972     Norman Rockwell's World... An American Dream                                                        Oscar               
1972     Limelight                                                                                           Oscar               
1972     The Discreet Charm Of The Bourgeoisie (Le Charme Discret de la Bourgeoisie)                         Rotten Tomatoes     
1972     Aguirre, The Wrath Of God (Aguirre, der Zorn Gottes)                                                Rotten Tomatoes     
1973  ✓  The Sting                                                                                           Oscar               
1973     Save The Tiger                                                                                      Oscar               
1973  ✓  A Touch Of Class                                                                                    Oscar               
1973     The Paper Chase                                                                                     Oscar               
1973  ✓  Paper Moon                                                                                          Oscar               
1973  ✓  The Exorcist                                                                                        Oscar               
1973  ✓  Cries And Whispers                                                                                  Oscar               
1973  ✓  American Graffiti                                                                                   Oscar               
1973  ✓  Last Tango In Paris                                                                                 Oscar               
1973  ✓  The Last Detail                                                                                     Oscar               
1973  ✓  Serpico                                                                                             Oscar               
1973  ✓  Cinderella Liberty                                                                                  Oscar               
1973  ✓  The Way We Were                                                                                     Oscar               
1973     Summer Wishes, Winter Dreams                                                                        Oscar               
1973  ✓  Bang The Drum Slowly                                                                                Oscar               
1973     Frank Film                                                                                          Oscar               
1973     The Great American Cowboy                                                                           Oscar               
1973     Princeton A Search For Answers                                                                      Oscar               
1973  ✓  Day For Night                                                                                       Oscar               
1973     The Bolero                                                                                          Oscar               
1973     Playtime                                                                                            Rotten Tomatoes     
1973     Don't Look Now                                                                                      Rotten Tomatoes     
1973  ✓  Mean Streets                                                                                        Rotten Tomatoes     
1973  ✓  Enter The Dragon                                                                                    Rotten Tomatoes     
1973  ✓  The Wicker Man                                                                                      Rotten Tomatoes     
1974  ✓  The Godfather Part II                                                                               Oscar               
1974  ✓  Harry And Tonto                                                                                     Oscar               
1974  ✓  Murder On The Orient Express                                                                        Oscar               
1974  ✓  Alice Doesn't Live Here Anymore                                                                     Oscar               
1974  ✓  Chinatown                                                                                           Oscar               
1974  ✓  Lenny                                                                                               Oscar               
1974  ✓  The Towering Inferno                                                                                Oscar               
1974  ✓  The Conversation                                                                                    Oscar               
1974  ✓  A Woman Under The Influence                                                                         Oscar               
1974     Day For Night                                                                                       Oscar               
1974  ✓  Claudine                                                                                            Oscar               
1974  ✓  Blazing Saddles                                                                                     Oscar               
1974  ✓  Thunderbolt And Lightfoot                                                                           Oscar               
1974     The Apprenticeship Of Duddy Kravitz                                                                 Oscar               
1974  ✓  Young Frankenstein                                                                                  Oscar               
1974     Closed Mondays                                                                                      Oscar               
1974  ✓  Earthquake                                                                                          Oscar               
1974     The Great Gatsby                                                                                    Oscar               
1974     Hearts And Minds                                                                                    Oscar               
1974     Don't                                                                                               Oscar               
1974     Amarcord                                                                                            Oscar               
1974     One-Eyed Men Are Kings                                                                              Oscar               
1974     Badlands                                                                                            Rotten Tomatoes     
1974     The Godfather, Part II                                                                              Rotten Tomatoes     
1975  ✓  One Flew Over The Cuckoo's Nest                                                                     Oscar               
1975  ✓  The Sunshine Boys                                                                                   Oscar               
1975  ✓  Shampoo                                                                                             Oscar               
1975  ✓  Dog Day Afternoon                                                                                   Oscar               
1975  ✓  Barry Lyndon                                                                                        Oscar               
1975  ✓  Nashville                                                                                           Oscar               
1975  ✓  Jaws                                                                                                Oscar               
1975  ✓  Amarcord                                                                                            Oscar               
1975     The Man In The Glass Booth                                                                          Oscar               
1975     Give 'em Hell, Harry!                                                                               Oscar               
1975     The Story Of Adele H.                                                                               Oscar               
1975  ✓  Tommy                                                                                               Oscar               
1975     Hedda                                                                                               Oscar               
1975  ✓  Hester Street                                                                                       Oscar               
1975     The Day Of The Locust                                                                               Oscar               
1975     Farewell, My Lovely                                                                                 Oscar               
1975     Jacqueline Susann's Once Is Not Enough                                                              Oscar               
1975     The Man Who Would Be King                                                                           Oscar               
1975     Profumo di donna                                                                                    Oscar               
1975     And Now My Love                                                                                     Oscar               
1975     Lies My Father Told Me                                                                              Oscar               
1975     Great                                                                                               Oscar               
1975     The Man Who Skied Down Everest                                                                      Oscar               
1975     The End Of The Game                                                                                 Oscar               
1975     Dersu Uzala                                                                                         Oscar               
1975     Angel And Big Joe                                                                                   Oscar               
1975     Monty Python And The Holy Grail                                                                     Rotten Tomatoes     
1976  ✓  Rocky                                                                                               Oscar               
1976  ✓  Network                                                                                             Oscar               
1976  ✓  All The President's Men                                                                             Oscar               
1976  ✓  Taxi Driver                                                                                         Oscar               
1976  ✓  Bound For Glory                                                                                     Oscar               
1976     Seven Beauties                                                                                      Oscar               
1976     Face To Face                                                                                        Oscar               
1976     Cousin Cousine                                                                                      Oscar               
1976  ✓  Carrie                                                                                              Oscar               
1976  ✓  Voyage Of The Damned                                                                                Oscar               
1976  ✓  Marathon Man                                                                                        Oscar               
1976     Fellini's Casanova                                                                                  Oscar               
1976     The Seven-Per-Cent Solution                                                                         Oscar               
1976  ✓  The Front                                                                                           Oscar               
1976     Leisure                                                                                             Oscar               
1976     Harlan County, USA                                                                                  Oscar               
1976     Number Our Days                                                                                     Oscar               
1976     Black And White In Color                                                                            Oscar               
1976     In The Region Of Ice                                                                                Oscar               
1976  ✓  The Omen                                                                                            Oscar               
1976  ✓  Assault On Precinct 13                                                                              Rotten Tomatoes     
1976  ✓  Solaris                                                                                             Rotten Tomatoes     
1977  ✓  Annie Hall                                                                                          Oscar               
1977  ✓  The Goodbye Girl                                                                                    Oscar               
1977  ✓  Julia                                                                                               Oscar               
1977  ✓  The Turning Point                                                                                   Oscar               
1977  ✓  Star Wars Episode IV A New Hope                                                                     Oscar               
